Date;Value
2004-10-27;117
2004-10-28;127
2004-10-29;126
2004-11-01;222
2004-11-10;176
2005-02-10;80
2005-02-20;56
2005-03-20;-6
2005-03-31;-30
2005-04-20;-63
2005-04-30;-75
2005-05-03;-76
2005-05-04;-75
2005-05-05;-72
2005-05-06;-67
2005-05-07;-57
2005-05-08;-37
2005-05-09;2
2005-05-10;69
2005-05-11;138
2005-05-12;192
2005-05-13;238
2005-05-14;267
2005-05-15;272
2005-05-16;284
2005-05-17;294
2005-05-18;342
2005-05-19;458
2005-05-20;574
2005-05-21;657
2005-05-22;876
2005-05-23;1097
2005-05-24;1085
2005-05-25;1059
2005-05-26;1029
2005-05-27;959
2005-05-28;896
2005-05-29;831
2005-05-30;774
2005-05-31;724
2005-06-01;684
2005-06-02;647
2005-06-03;623
2005-06-04;615
2005-06-05;619
2005-06-06;625
2005-06-07;629
2005-06-08;629
2005-06-09;624
2005-06-10;611
2005-06-11;614
2005-06-12;612
2005-06-13;608
2005-06-14;601
2005-06-15;598
2005-06-16;603
2005-06-17;619
2005-06-18;642
2005-06-19;662
2005-06-20;678
2005-06-21;689
2005-06-22;690
2005-06-23;680
2005-06-24;658
2005-06-25;628
2005-06-26;605
2005-06-27;579
2005-06-28;557
2005-06-29;531
2005-06-30;507
2005-07-01;479
2005-07-02;457
2005-07-03;444
2005-07-04;447
2005-07-05;471
2005-07-06;506
2005-07-07;535
2005-07-08;550
2005-07-09;552
2005-07-10;540
2005-07-11;518
2005-07-12;498
2005-07-13;479
2005-07-14;457
2005-07-15;437
2005-07-16;432
2005-07-17;433
2005-07-18;441
2005-07-19;454
2005-07-20;469
2005-07-21;479
2005-07-22;481
2005-07-23;478
2005-07-24;482
2005-07-25;496
2005-07-26;515
2005-07-27;530
2005-07-28;542
2005-07-29;552
2005-07-30;567
2005-07-31;577
2005-08-01;583
2005-08-02;588
2005-08-03;590
2005-08-04;598
2005-08-05;595
2005-08-06;577
2005-08-07;549
2005-08-08;519
2005-08-09;483
2005-08-10;449
2005-08-11;432
2005-08-12;413
2005-08-13;386
2005-08-14;356
2005-08-15;328
2005-08-16;296
2005-08-17;275
2005-08-18;266
2005-08-19;266
2005-08-20;272
2005-08-21;285
2005-08-22;298
2005-08-23;319
2005-08-24;358
2005-08-25;419
2005-08-26;484
2005-08-27;535
2005-08-28;575
2005-08-29;598
2005-08-30;604
2005-08-31;598
2005-09-01;581
2005-09-02;556
2005-09-03;533
2005-09-04;514
2005-09-05;497
2005-09-06;478
2005-09-07;455
2005-09-08;417
2005-09-09;384
2005-09-10;356
2005-09-11;344
2005-09-12;355
2005-09-13;386
2005-09-14;420
2005-09-15;444
2005-09-16;454
2005-09-17;449
2005-09-18;434
2005-09-19;415
2005-09-20;397
2005-09-21;382
2005-09-22;375
2005-09-23;374
2005-09-24;376
2005-09-25;377
2005-09-26;371
2005-09-27;361
2005-09-28;348
2005-09-29;338
2005-09-30;321
2005-10-01;307
2005-10-02;292
2005-10-03;274
2005-10-04;265
2005-10-05;250
2005-10-06;232
2005-10-07;215
2005-10-08;201
2005-10-09;182
2005-10-10;172
2005-10-11;160
2005-10-12;149
2005-10-13;140
2005-10-14;133
2005-10-15;131
2005-10-16;126
2005-10-17;117
2005-10-18;110
2005-10-19;101
2005-10-20;86
2005-10-21;69
2005-10-22;50
2005-10-23;46
2005-10-24;36
2005-10-25;25
2005-10-26;7
2005-10-27;-9
2005-10-28;-48
2005-10-29;-90
2005-10-30;-129
2005-10-31;-145
2005-11-01;-151
2005-11-02;-149
2005-11-03;-141
2005-11-04;-126
2005-11-05;-88
2005-11-06;-39
2005-11-07;-27
2005-11-10;-20
2005-11-20;35
2006-04-20;-103
2006-04-29;-104
2006-04-30;-104
2006-05-01;-104
2006-05-02;-104
2006-05-03;-103
2006-05-04;-103
2006-05-05;-103
2006-05-06;-103
2006-05-07;-101
2006-05-08;-99
2006-05-09;-94
2006-05-10;-88
2006-05-11;-81
2006-05-12;-71
2006-05-13;-58
2006-05-14;-45
2006-05-15;-27
2006-05-16;-7
2006-05-17;12
2006-05-18;34
2006-05-19;58
2006-05-20;93
2006-05-21;154
2006-05-22;278
2006-05-23;416
2006-06-01;934
2006-06-02;906
2006-06-03;891
2006-06-04;888
2006-06-05;893
2006-06-06;889
2006-06-07;883
2006-06-08;874
2006-06-09;870
2006-06-10;865
2006-06-11;865
2006-06-12;872
2006-06-13;879
2006-06-14;884
2006-06-15;891
2006-06-16;897
2006-06-17;898
2006-06-18;896
2006-06-19;892
2006-06-20;885
2006-06-21;877
2006-06-22;868
2006-06-23;860
2006-06-24;849
2006-06-25;838
2006-06-26;828
2006-06-27;818
2006-06-28;808
2006-06-29;794
2006-06-30;783
2006-07-01;773
2006-07-02;761
2006-07-03;736
2006-07-04;706
2006-07-05;673
2006-07-06;643
2006-07-07;613
2006-07-08;587
2006-07-09;560
2006-07-10;530
2006-07-11;496
2006-07-12;462
2006-07-13;435
2006-07-14;408
2006-07-15;384
2006-07-16;365
2006-07-17;353
2006-07-18;346
2006-07-19;340
2006-07-20;332
2006-07-21;326
2006-07-22;326
2006-07-23;321
2006-07-24;313
2006-07-25;298
2006-07-26;279
2006-07-27;262
2006-07-28;249
2006-07-29;242
2006-07-30;240
2006-07-31;237
2006-08-01;233
2006-08-02;228
2006-08-03;221
2006-08-04;214
2006-08-05;203
2006-08-06;191
2006-08-07;180
2006-08-08;168
2006-08-09;157
2006-08-10;142
2006-08-11;140
2006-08-12;135
2006-08-13;123
2006-08-14;115
2006-08-15;110
2006-08-16;114
2006-08-17;112
2006-08-18;106
2006-08-19;99
2006-08-20;103
